season,season_id,sb_player_id,player_name,sb_opposition_id,opposition_team,sb_game_id,sb_competition_id,competition_text,venue,game_date,goals_for,goals_against,pl_goals,yellow_cards,red_cards
2007/08,137,27015,Shane Cansdell-Sherriff,1190,Hartlepool,tpg520165,3.0,League One,A,2007-12-04,1,3,1,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,359,Bournemouth,tpg536829,3.0,League One,H,2007-12-08,3,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,2083,Port Vale,tpg538196,3.0,League One,A,2007-12-15,0,0,0,1,0
2007/08,137,27015,Shane Cansdell-Sherriff,1628,Luton,tpg538385,3.0,League One,A,2007-12-22,0,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,643,Carlisle,tpg538726,3.0,League One,H,2007-12-26,2,0,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,579,Cheltenham,tpg540046,3.0,League One,H,2007-12-29,1,0,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,652,Crewe,tpg540029,3.0,League One,A,2008-01-01,3,4,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1216,Hereford.,tpg540017,58.0,FA Cup,H,2008-01-05,2,2,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1537,Leyton Orient,tpg540022,3.0,League One,A,2008-01-08,0,3,0,1,1
2007/08,137,27015,Shane Cansdell-Sherriff,1216,Hereford.,tpg541010,58.0,FA Cup,A,2008-01-16,0,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1699,Millwall,tpg540996,3.0,League One,A,2008-01-19,1,0,0,1,0
2007/08,137,27015,Shane Cansdell-Sherriff,2905,Yeovil,tpg542241,3.0,League One,H,2008-01-26,2,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1098,Gillingham,tpg542236,3.0,League One,H,2008-01-29,2,0,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1524,Leeds,tpg542926,3.0,League One,A,2008-02-02,2,0,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1537,Leyton Orient,tpg543268,3.0,League One,H,2008-02-09,1,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,381,Brighton,tpg543577,3.0,League One,A,2008-02-12,0,0,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1699,Millwall,tpg544032,3.0,League One,H,2008-02-16,2,0,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,388,Bristol R,tpg544547,3.0,League One,A,2008-02-23,1,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,800,Doncaster,tpg545436,3.0,League One,H,2008-03-01,0,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1924,Oldham,tpg546480,3.0,League One,A,2008-03-08,1,3,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,2513,Swansea,tpg546449,3.0,League One,A,2008-03-11,1,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1190,Hartlepool,tpg547331,3.0,League One,H,2008-03-15,3,1,1,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,2083,Port Vale,tpg548320,3.0,League One,H,2008-03-20,2,0,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,359,Bournemouth,tpg548234,3.0,League One,A,2008-03-24,1,2,0,1,0
2007/08,137,27015,Shane Cansdell-Sherriff,2519,Swindon,tpg548946,3.0,League One,H,2008-03-28,2,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,2737,Walsall,tpg549304,3.0,League One,A,2008-04-05,1,2,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1845,Nottm Forest,tpg549797,3.0,League One,H,2008-04-12,0,2,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1309,Huddersfield,tpg550934,3.0,League One,A,2008-04-19,0,1,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,2393,Southend,tpg550941,3.0,League One,H,2008-04-26,1,0,0,0,0
2007/08,137,27015,Shane Cansdell-Sherriff,1867,Northampton,tpg551258,3.0,League One,A,2008-05-03,1,2,0,0,0
2007/08,137,28928,Ben Chorley,1524,Leeds,tpg524872,3.0,League One,H,2007-08-11,1,2,0,1,0
2007/08,137,28928,Ben Chorley,2473,Stockport,tpg526859,60.0,Carling Cup,A,2007-08-14,0,1,0,0,0
2007/08,137,28928,Ben Chorley,1098,Gillingham,tpg526760,3.0,League One,A,2007-08-18,2,0,0,0,0
2007/08,137,28928,Ben Chorley,381,Brighton,tpg526755,3.0,League One,H,2007-08-25,2,0,0,0,0
2007/08,137,28928,Ben Chorley,2905,Yeovil,tpg526745,3.0,League One,A,2007-09-01,1,1,0,0,0
2007/08,137,28928,Ben Chorley,1732,Morecambe,tpg527263,70.0,Football League Trop,H,2007-09-04,0,1,0,0,0
2007/08,137,28928,Ben Chorley,643,Carlisle,tpg528148,3.0,League One,A,2007-09-08,1,0,0,0,0
2007/08,137,28928,Ben Chorley,1628,Luton,tpg530962,3.0,League One,H,2007-09-14,2,1,0,0,0
2007/08,137,28928,Ben Chorley,579,Cheltenham,tpg530940,3.0,League One,A,2007-09-22,1,1,0,0,0
2007/08,137,28928,Ben Chorley,1867,Northampton,tpg530936,3.0,League One,H,2007-09-29,2,2,0,1,0
2007/08,137,28928,Ben Chorley,652,Crewe,tpg530924,3.0,League One,H,2007-10-02,1,1,0,0,0
2007/08,137,28928,Ben Chorley,2393,Southend,tpg530911,3.0,League One,A,2007-10-06,2,1,1,0,0
2007/08,137,28928,Ben Chorley,2737,Walsall,tpg531471,3.0,League One,H,2007-10-12,0,0,0,0,0
2007/08,137,28928,Ben Chorley,2519,Swindon,tpg532861,3.0,League One,A,2007-10-20,0,1,0,0,0
2007/08,137,28928,Ben Chorley,1309,Huddersfield,tpg532851,3.0,League One,H,2007-10-26,3,0,0,0,0
2007/08,137,28928,Ben Chorley,1845,Nottm Forest,tpg533869,3.0,League One,A,2007-11-03,0,2,0,0,0
2007/08,137,28928,Ben Chorley,1924,Oldham,tpg534083,3.0,League One,H,2007-11-06,0,1,0,1,0
2007/08,137,28928,Ben Chorley,234,Bradford,tpg536199,58.0,FA Cup,A,2007-12-01,3,0,0,0,0
2007/08,137,28928,Ben Chorley,1190,Hartlepool,tpg520165,3.0,League One,A,2007-12-04,1,3,0,0,0
2007/08,137,28928,Ben Chorley,359,Bournemouth,tpg536829,3.0,League One,H,2007-12-08,3,1,0,0,0
2007/08,137,28928,Ben Chorley,2083,Port Vale,tpg538196,3.0,League One,A,2007-12-15,0,0,0,0,0
2007/08,137,28928,Ben Chorley,652,Crewe,tpg540029,3.0,League One,A,2008-01-01,3,4,0,0,0
2007/08,137,28928,Ben Chorley,1216,Hereford.,tpg540017,58.0,FA Cup,H,2008-01-05,2,2,0,0,0
2007/08,137,28928,Ben Chorley,1537,Leyton Orient,tpg540022,3.0,League One,A,2008-01-08,0,3,0,0,0
2007/08,137,28928,Ben Chorley,388,Bristol R,tpg540317,3.0,League One,H,2008-01-11,0,2,0,0,0
2007/08,137,28928,Ben Chorley,1216,Hereford.,tpg541010,58.0,FA Cup,A,2008-01-16,0,1,0,0,0
2007/08,137,28928,Ben Chorley,1924,Oldham,tpg546480,3.0,League One,A,2008-03-08,1,3,0,1,0
2007/08,137,28928,Ben Chorley,2513,Swansea,tpg546449,3.0,League One,A,2008-03-11,1,1,0,0,0
2007/08,137,28928,Ben Chorley,1190,Hartlepool,tpg547331,3.0,League One,H,2008-03-15,3,1,0,0,0
2007/08,137,28928,Ben Chorley,2083,Port Vale,tpg548320,3.0,League One,H,2008-03-20,2,0,0,0,0
2007/08,137,28928,Ben Chorley,359,Bournemouth,tpg548234,3.0,League One,A,2008-03-24,1,2,0,0,0
2007/08,137,28928,Ben Chorley,2519,Swindon,tpg548946,3.0,League One,H,2008-03-28,2,1,0,0,0
2007/08,137,28928,Ben Chorley,2737,Walsall,tpg549304,3.0,League One,A,2008-04-05,1,2,0,0,1
2007/08,137,28928,Ben Chorley,1309,Huddersfield,tpg550934,3.0,League One,A,2008-04-19,0,1,0,0,0
2007/08,137,28928,Ben Chorley,2393,Southend,tpg550941,3.0,League One,H,2008-04-26,1,0,0,0,0
2007/08,137,28928,Ben Chorley,1867,Northampton,tpg551258,3.0,League One,A,2008-05-03,1,2,0,0,0
2007/08,137,1638,Kevin Cooper,1309,Huddersfield,tpg532851,3.0,League One,H,2007-10-26,3,0,0,0,0
2007/08,137,1638,Kevin Cooper,1845,Nottm Forest,tpg533869,3.0,League One,A,2007-11-03,0,2,0,0,0
2007/08,137,1638,Kevin Cooper,1924,Oldham,tpg534083,3.0,League One,H,2007-11-06,0,1,0,0,0
2007/08,137,1638,Kevin Cooper,800,Doncaster,tpg534999,3.0,League One,A,2007-11-17,0,0,0,0,0
2007/08,137,1721,Danny Coyne,1524,Leeds,tpg524872,3.0,League One,H,2007-08-11,1,2,0,0,0
2007/08,137,1721,Danny Coyne,2473,Stockport,tpg526859,60.0,Carling Cup,A,2007-08-14,0,1,0,0,0
2007/08,137,1721,Danny Coyne,1098,Gillingham,tpg526760,3.0,League One,A,2007-08-18,2,0,0,0,0
2007/08,137,1721,Danny Coyne,381,Brighton,tpg526755,3.0,League One,H,2007-08-25,2,0,0,0,0
2007/08,137,1721,Danny Coyne,2905,Yeovil,tpg526745,3.0,League One,A,2007-09-01,1,1,0,0,0
2007/08,137,1721,Danny Coyne,643,Carlisle,tpg528148,3.0,League One,A,2007-09-08,1,0,0,0,0
2007/08,137,1721,Danny Coyne,1628,Luton,tpg530962,3.0,League One,H,2007-09-14,2,1,0,0,0
2007/08,137,1721,Danny Coyne,2519,Swindon,tpg532861,3.0,League One,A,2007-10-20,0,1,0,0,0
2007/08,137,1721,Danny Coyne,1309,Huddersfield,tpg532851,3.0,League One,H,2007-10-26,3,0,0,0,0
2007/08,137,1721,Danny Coyne,1845,Nottm Forest,tpg533869,3.0,League One,A,2007-11-03,0,2,0,0,0
2007/08,137,1721,Danny Coyne,1924,Oldham,tpg534083,3.0,League One,H,2007-11-06,0,1,0,0,0
2007/08,137,1721,Danny Coyne,656,Chesterfield,tpg534419,58.0,FA Cup,A,2007-11-10,2,1,0,0,0
2007/08,137,1721,Danny Coyne,800,Doncaster,tpg534999,3.0,League One,A,2007-11-17,0,0,0,0,0
2007/08,137,1721,Danny Coyne,2513,Swansea,tpg536041,3.0,League One,H,2007-11-24,0,1,0,0,0
2007/08,137,1721,Danny Coyne,234,Bradford,tpg536199,58.0,FA Cup,A,2007-12-01,3,0,0,0,0
2007/08,137,1721,Danny Coyne,1190,Hartlepool,tpg520165,3.0,League One,A,2007-12-04,1,3,0,0,0
2007/08,137,1721,Danny Coyne,359,Bournemouth,tpg536829,3.0,League One,H,2007-12-08,3,1,0,0,0
2007/08,137,1721,Danny Coyne,2083,Port Vale,tpg538196,3.0,League One,A,2007-12-15,0,0,0,0,0
2007/08,137,1721,Danny Coyne,1628,Luton,tpg538385,3.0,League One,A,2007-12-22,0,1,0,0,0
2007/08,137,1721,Danny Coyne,643,Carlisle,tpg538726,3.0,League One,H,2007-12-26,2,0,0,0,0
2007/08,137,1721,Danny Coyne,579,Cheltenham,tpg540046,3.0,League One,H,2007-12-29,1,0,0,0,0
2007/08,137,1721,Danny Coyne,652,Crewe,tpg540029,3.0,League One,A,2008-01-01,3,4,0,0,0
2007/08,137,1721,Danny Coyne,1216,Hereford.,tpg540017,58.0,FA Cup,H,2008-01-05,2,2,0,0,0
2007/08,137,1721,Danny Coyne,1537,Leyton Orient,tpg540022,3.0,League One,A,2008-01-08,0,3,0,0,0
2007/08,137,1721,Danny Coyne,388,Bristol R,tpg540317,3.0,League One,H,2008-01-11,0,2,0,0,0
2007/08,137,1721,Danny Coyne,1216,Hereford.,tpg541010,58.0,FA Cup,A,2008-01-16,0,1,0,0,0
2007/08,137,1721,Danny Coyne,1699,Millwall,tpg540996,3.0,League One,A,2008-01-19,1,0,0,0,0
2007/08,137,1721,Danny Coyne,2905,Yeovil,tpg542241,3.0,League One,H,2008-01-26,2,1,0,0,0
2007/08,137,1721,Danny Coyne,1098,Gillingham,tpg542236,3.0,League One,H,2008-01-29,2,0,0,0,0
2007/08,137,1721,Danny Coyne,1524,Leeds,tpg542926,3.0,League One,A,2008-02-02,2,0,0,0,0
2007/08,137,1721,Danny Coyne,1537,Leyton Orient,tpg543268,3.0,League One,H,2008-02-09,1,1,0,0,0
2007/08,137,1721,Danny Coyne,381,Brighton,tpg543577,3.0,League One,A,2008-02-12,0,0,0,0,0
2007/08,137,1721,Danny Coyne,1699,Millwall,tpg544032,3.0,League One,H,2008-02-16,2,0,0,0,0
2007/08,137,1721,Danny Coyne,388,Bristol R,tpg544547,3.0,League One,A,2008-02-23,1,1,0,0,0
2007/08,137,1721,Danny Coyne,800,Doncaster,tpg545436,3.0,League One,H,2008-03-01,0,1,0,0,0
2007/08,137,1721,Danny Coyne,1924,Oldham,tpg546480,3.0,League One,A,2008-03-08,1,3,0,0,0
2007/08,137,1721,Danny Coyne,2513,Swansea,tpg546449,3.0,League One,A,2008-03-11,1,1,0,0,0
2007/08,137,1721,Danny Coyne,1190,Hartlepool,tpg547331,3.0,League One,H,2008-03-15,3,1,0,0,0
2007/08,137,1721,Danny Coyne,2083,Port Vale,tpg548320,3.0,League One,H,2008-03-20,2,0,0,0,0
2007/08,137,1721,Danny Coyne,359,Bournemouth,tpg548234,3.0,League One,A,2008-03-24,1,2,0,0,0
2007/08,137,1721,Danny Coyne,2519,Swindon,tpg548946,3.0,League One,H,2008-03-28,2,1,0,0,0
2007/08,137,1721,Danny Coyne,2737,Walsall,tpg549304,3.0,League One,A,2008-04-05,1,2,0,0,0
2007/08,137,1721,Danny Coyne,1845,Nottm Forest,tpg549797,3.0,League One,H,2008-04-12,0,2,0,0,0
2007/08,137,1721,Danny Coyne,1309,Huddersfield,tpg550934,3.0,League One,A,2008-04-19,0,1,0,0,0
2007/08,137,1721,Danny Coyne,2393,Southend,tpg550941,3.0,League One,H,2008-04-26,1,0,0,0,0
2007/08,137,1721,Danny Coyne,1867,Northampton,tpg551258,3.0,League One,A,2008-05-03,1,2,0,0,0
2007/08,137,45355,Craig Carl Curran,1524,Leeds,tpg524872,3.0,League One,H,2007-08-11,1,2,0,0,0
2007/08,137,45355,Craig Carl Curran,2473,Stockport,tpg526859,60.0,Carling Cup,A,2007-08-14,0,1,0,0,0
2007/08,137,45355,Craig Carl Curran,381,Brighton,tpg526755,3.0,League One,H,2007-08-25,2,0,0,0,0
2007/08,137,45355,Craig Carl Curran,2905,Yeovil,tpg526745,3.0,League One,A,2007-09-01,1,1,0,0,0
2007/08,137,45355,Craig Carl Curran,1732,Morecambe,tpg527263,70.0,Football League Trop,H,2007-09-04,0,1,0,0,0
2007/08,137,45355,Craig Carl Curran,643,Carlisle,tpg528148,3.0,League One,A,2007-09-08,1,0,1,0,0
2007/08,137,45355,Craig Carl Curran,1628,Luton,tpg530962,3.0,League One,H,2007-09-14,2,1,1,0,0
2007/08,137,45355,Craig Carl Curran,579,Cheltenham,tpg530940,3.0,League One,A,2007-09-22,1,1,0,0,0
2007/08,137,45355,Craig Carl Curran,1867,Northampton,tpg530936,3.0,League One,H,2007-09-29,2,2,0,0,0
2007/08,137,45355,Craig Carl Curran,652,Crewe,tpg530924,3.0,League One,H,2007-10-02,1,1,0,0,0
2007/08,137,45355,Craig Carl Curran,2393,Southend,tpg530911,3.0,League One,A,2007-10-06,2,1,0,0,0
2007/08,137,45355,Craig Carl Curran,2737,Walsall,tpg531471,3.0,League One,H,2007-10-12,0,0,0,0,0
2007/08,137,45355,Craig Carl Curran,2519,Swindon,tpg532861,3.0,League One,A,2007-10-20,0,1,0,0,0
2007/08,137,45355,Craig Carl Curran,1309,Huddersfield,tpg532851,3.0,League One,H,2007-10-26,3,0,0,0,0
2007/08,137,45355,Craig Carl Curran,1845,Nottm Forest,tpg533869,3.0,League One,A,2007-11-03,0,2,0,0,0
2007/08,137,45355,Craig Carl Curran,1924,Oldham,tpg534083,3.0,League One,H,2007-11-06,0,1,0,0,0
2007/08,137,45355,Craig Carl Curran,656,Chesterfield,tpg534419,58.0,FA Cup,A,2007-11-10,2,1,0,1,1
2007/08,137,45355,Craig Carl Curran,2513,Swansea,tpg536041,3.0,League One,H,2007-11-24,0,1,0,0,0
2007/08,137,45355,Craig Carl Curran,2083,Port Vale,tpg538196,3.0,League One,A,2007-12-15,0,0,0,0,0
2007/08,137,45355,Craig Carl Curran,1628,Luton,tpg538385,3.0,League One,A,2007-12-22,0,1,0,0,0
2007/08,137,45355,Craig Carl Curran,643,Carlisle,tpg538726,3.0,League One,H,2007-12-26,2,0,0,0,0
2007/08,137,45355,Craig Carl Curran,579,Cheltenham,tpg540046,3.0,League One,H,2007-12-29,1,0,0,0,0
2007/08,137,45355,Craig Carl Curran,652,Crewe,tpg540029,3.0,League One,A,2008-01-01,3,4,0,0,0
2007/08,137,45355,Craig Carl Curran,1216,Hereford.,tpg540017,58.0,FA Cup,H,2008-01-05,2,2,0,0,0
2007/08,137,45355,Craig Carl Curran,1537,Leyton Orient,tpg540022,3.0,League One,A,2008-01-08,0,3,0,0,0
2007/08,137,45355,Craig Carl Curran,388,Bristol R,tpg540317,3.0,League One,H,2008-01-11,0,2,0,0,0
2007/08,137,45355,Craig Carl Curran,1216,Hereford.,tpg541010,58.0,FA Cup,A,2008-01-16,0,1,0,0,0
2007/08,137,45355,Craig Carl Curran,1699,Millwall,tpg540996,3.0,League One,A,2008-01-19,1,0,0,0,0
2007/08,137,45355,Craig Carl Curran,2905,Yeovil,tpg542241,3.0,League One,H,2008-01-26,2,1,0,0,0
2007/08,137,45355,Craig Carl Curran,1098,Gillingham,tpg542236,3.0,League One,H,2008-01-29,2,0,0,0,0
2007/08,137,45355,Craig Carl Curran,1524,Leeds,tpg542926,3.0,League One,A,2008-02-02,2,0,0,0,0
2007/08,137,45355,Craig Carl Curran,1537,Leyton Orient,tpg543268,3.0,League One,H,2008-02-09,1,1,0,0,0
2007/08,137,45355,Craig Carl Curran,1699,Millwall,tpg544032,3.0,League One,H,2008-02-16,2,0,0,0,0
2007/08,137,45355,Craig Carl Curran,800,Doncaster,tpg545436,3.0,League One,H,2008-03-01,0,1,0,0,0
2007/08,137,45355,Craig Carl Curran,359,Bournemouth,tpg548234,3.0,League One,A,2008-03-24,1,2,0,0,0
2007/08,137,45355,Craig Carl Curran,2519,Swindon,tpg548946,3.0,League One,H,2008-03-28,2,1,0,0,0
2007/08,137,45355,Craig Carl Curran,1845,Nottm Forest,tpg549797,3.0,League One,H,2008-04-12,0,2,0,0,0
2007/08,137,45355,Craig Carl Curran,1309,Huddersfield,tpg550934,3.0,League One,A,2008-04-19,0,1,0,0,0
2007/08,137,45355,Craig Carl Curran,2393,Southend,tpg550941,3.0,League One,H,2008-04-26,1,0,0,0,0
2007/08,137,45355,Craig Carl Curran,1867,Northampton,tpg551258,3.0,League One,A,2008-05-03,1,2,0,0,0
2007/08,137,41795,Steve Davies,1524,Leeds,tpg524872,3.0,League One,H,2007-08-11,1,2,0,0,0
2007/08,137,41795,Steve Davies,2473,Stockport,tpg526859,60.0,Carling Cup,A,2007-08-14,0,1,0,1,0
2007/08,137,41795,Steve Davies,1098,Gillingham,tpg526760,3.0,League One,A,2007-08-18,2,0,1,0,0
2007/08,137,41795,Steve Davies,381,Brighton,tpg526755,3.0,League One,H,2007-08-25,2,0,0,1,0
2007/08,137,41795,Steve Davies,2905,Yeovil,tpg526745,3.0,League One,A,2007-09-01,1,1,1,1,0
2007/08,137,41795,Steve Davies,1732,Morecambe,tpg527263,70.0,Football League Trop,H,2007-09-04,0,1,0,0,0
2007/08,137,41795,Steve Davies,643,Carlisle,tpg528148,3.0,League One,A,2007-09-08,1,0,0,0,0
2007/08,137,41795,Steve Davies,1628,Luton,tpg530962,3.0,League One,H,2007-09-14,2,1,0,0,0
2007/08,137,41795,Steve Davies,579,Cheltenham,tpg530940,3.0,League One,A,2007-09-22,1,1,0,0,0
2007/08,137,41795,Steve Davies,1867,Northampton,tpg530936,3.0,League One,H,2007-09-29,2,2,0,0,0
2007/08,137,41795,Steve Davies,1845,Nottm Forest,tpg549797,3.0,League One,H,2008-04-12,0,2,0,0,0
2007/08,137,41795,Steve Davies,1867,Northampton,tpg551258,3.0,League One,A,2008-05-03,1,2,0,0,0
2007/08,137,14177,Ian Goodison,1524,Leeds,tpg524872,3.0,League One,H,2007-08-11,1,2,0,1,0
2007/08,137,14177,Ian Goodison,2473,Stockport,tpg526859,60.0,Carling Cup,A,2007-08-14,0,1,0,0,0
2007/08,137,14177,Ian Goodison,1098,Gillingham,tpg526760,3.0,League One,A,2007-08-18,2,0,0,0,0
2007/08,137,14177,Ian Goodison,381,Brighton,tpg526755,3.0,League One,H,2007-08-25,2,0,0,0,0
2007/08,137,14177,Ian Goodison,2905,Yeovil,tpg526745,3.0,League One,A,2007-09-01,1,1,0,0,0
2007/08,137,14177,Ian Goodison,1732,Morecambe,tpg527263,70.0,Football League Trop,H,2007-09-04,0,1,0,0,0
2007/08,137,14177,Ian Goodison,643,Carlisle,tpg528148,3.0,League One,A,2007-09-08,1,0,0,0,0
2007/08,137,14177,Ian Goodison,1628,Luton,tpg530962,3.0,League One,H,2007-09-14,2,1,0,0,0
2007/08,137,14177,Ian Goodison,579,Cheltenham,tpg530940,3.0,League One,A,2007-09-22,1,1,0,0,0
2007/08,137,14177,Ian Goodison,1867,Northampton,tpg530936,3.0,League One,H,2007-09-29,2,2,0,0,0
2007/08,137,14177,Ian Goodison,652,Crewe,tpg530924,3.0,League One,H,2007-10-02,1,1,0,0,0
2007/08,137,14177,Ian Goodison,2393,Southend,tpg530911,3.0,League One,A,2007-10-06,2,1,0,0,0
2007/08,137,14177,Ian Goodison,2737,Walsall,tpg531471,3.0,League One,H,2007-10-12,0,0,0,0,0
2007/08,137,14177,Ian Goodison,2519,Swindon,tpg532861,3.0,League One,A,2007-10-20,0,1,0,0,0
2007/08,137,14177,Ian Goodison,1309,Huddersfield,tpg532851,3.0,League One,H,2007-10-26,3,0,0,0,0
2007/08,137,14177,Ian Goodison,1845,Nottm Forest,tpg533869,3.0,League One,A,2007-11-03,0,2,0,0,0
2007/08,137,14177,Ian Goodison,1924,Oldham,tpg534083,3.0,League One,H,2007-11-06,0,1,0,0,0
2007/08,137,14177,Ian Goodison,656,Chesterfield,tpg534419,58.0,FA Cup,A,2007-11-10,2,1,0,0,0
2007/08,137,14177,Ian Goodison,800,Doncaster,tpg534999,3.0,League One,A,2007-11-17,0,0,0,0,0
2007/08,137,14177,Ian Goodison,2513,Swansea,tpg536041,3.0,League One,H,2007-11-24,0,1,0,1,0
2007/08,137,14177,Ian Goodison,234,Bradford,tpg536199,58.0,FA Cup,A,2007-12-01,3,0,0,0,0
2007/08,137,14177,Ian Goodison,1190,Hartlepool,tpg520165,3.0,League One,A,2007-12-04,1,3,0,0,0
2007/08,137,14177,Ian Goodison,359,Bournemouth,tpg536829,3.0,League One,H,2007-12-08,3,1,0,0,0
2007/08,137,14177,Ian Goodison,2083,Port Vale,tpg538196,3.0,League One,A,2007-12-15,0,0,0,0,0
2007/08,137,14177,Ian Goodison,1628,Luton,tpg538385,3.0,League One,A,2007-12-22,0,1,0,1,0
2007/08,137,14177,Ian Goodison,643,Carlisle,tpg538726,3.0,League One,H,2007-12-26,2,0,0,0,0
2007/08,137,14177,Ian Goodison,579,Cheltenham,tpg540046,3.0,League One,H,2007-12-29,1,0,0,0,0
2007/08,137,14177,Ian Goodison,652,Crewe,tpg540029,3.0,League One,A,2008-01-01,3,4,0,0,1
2007/08,137,14177,Ian Goodison,1699,Millwall,tpg540996,3.0,League One,A,2008-01-19,1,0,0,0,0
2007/08,137,14177,Ian Goodison,2905,Yeovil,tpg542241,3.0,League One,H,2008-01-26,2,1,0,0,0
2007/08,137,14177,Ian Goodison,1098,Gillingham,tpg542236,3.0,League One,H,2008-01-29,2,0,0,0,0
2007/08,137,14177,Ian Goodison,1524,Leeds,tpg542926,3.0,League One,A,2008-02-02,2,0,0,0,0
2007/08,137,14177,Ian Goodison,1537,Leyton Orient,tpg543268,3.0,League One,H,2008-02-09,1,1,0,1,0
2007/08,137,14177,Ian Goodison,381,Brighton,tpg543577,3.0,League One,A,2008-02-12,0,0,0,0,0
2007/08,137,14177,Ian Goodison,1699,Millwall,tpg544032,3.0,League One,H,2008-02-16,2,0,0,0,0
2007/08,137,14177,Ian Goodison,388,Bristol R,tpg544547,3.0,League One,A,2008-02-23,1,1,0,0,0
2007/08,137,14177,Ian Goodison,800,Doncaster,tpg545436,3.0,League One,H,2008-03-01,0,1,0,0,0
2007/08,137,14177,Ian Goodison,1924,Oldham,tpg546480,3.0,League One,A,2008-03-08,1,3,0,1,0
2007/08,137,14177,Ian Goodison,2083,Port Vale,tpg548320,3.0,League One,H,2008-03-20,2,0,0,0,0
2007/08,137,14177,Ian Goodison,359,Bournemouth,tpg548234,3.0,League One,A,2008-03-24,1,2,0,0,0
2007/08,137,14177,Ian Goodison,2519,Swindon,tpg548946,3.0,League One,H,2008-03-28,2,1,0,0,0
2007/08,137,14177,Ian Goodison,2737,Walsall,tpg549304,3.0,League One,A,2008-04-05,1,2,0,0,0
2007/08,137,14177,Ian Goodison,1845,Nottm Forest,tpg549797,3.0,League One,H,2008-04-12,0,2,0,0,0
2007/08,137,14177,Ian Goodison,1309,Huddersfield,tpg550934,3.0,League One,A,2008-04-19,0,1,0,0,0
2007/08,137,14177,Ian Goodison,2393,Southend,tpg550941,3.0,League One,H,2008-04-26,1,0,0,0,0
2007/08,137,14177,Ian Goodison,1867,Northampton,tpg551258,3.0,League One,A,2008-05-03,1,2,0,1,1
2007/08,137,9758,Chris Greenacre,1524,Leeds,tpg524872,3.0,League One,H,2007-08-11,1,2,1,0,0
2007/08,137,9758,Chris Greenacre,2473,Stockport,tpg526859,60.0,Carling Cup,A,2007-08-14,0,1,0,0,0
2007/08,137,9758,Chris Greenacre,1098,Gillingham,tpg526760,3.0,League One,A,2007-08-18,2,0,1,0,0
2007/08,137,9758,Chris Greenacre,381,Brighton,tpg526755,3.0,League One,H,2007-08-25,2,0,1,1,0
2007/08,137,9758,Chris Greenacre,2905,Yeovil,tpg526745,3.0,League One,A,2007-09-01,1,1,0,1,0
2007/08,137,9758,Chris Greenacre,1732,Morecambe,tpg527263,70.0,Football League Trop,H,2007-09-04,0,1,0,0,0
2007/08,137,9758,Chris Greenacre,643,Carlisle,tpg528148,3.0,League One,A,2007-09-08,1,0,0,0,0
2007/08,137,9758,Chris Greenacre,1628,Luton,tpg530962,3.0,League One,H,2007-09-14,2,1,0,0,0
2007/08,137,9758,Chris Greenacre,579,Cheltenham,tpg530940,3.0,League One,A,2007-09-22,1,1,1,0,0
2007/08,137,9758,Chris Greenacre,1867,Northampton,tpg530936,3.0,League One,H,2007-09-29,2,2,0,0,0
2007/08,137,9758,Chris Greenacre,652,Crewe,tpg530924,3.0,League One,H,2007-10-02,1,1,0,0,0
2007/08,137,9758,Chris Greenacre,2519,Swindon,tpg532861,3.0,League One,A,2007-10-20,0,1,0,0,0
2007/08,137,9758,Chris Greenacre,1309,Huddersfield,tpg532851,3.0,League One,H,2007-10-26,3,0,0,1,0
2007/08,137,9758,Chris Greenacre,1845,Nottm Forest,tpg533869,3.0,League One,A,2007-11-03,0,2,0,0,0
2007/08,137,9758,Chris Greenacre,1924,Oldham,tpg534083,3.0,League One,H,2007-11-06,0,1,0,0,0
2007/08,137,9758,Chris Greenacre,656,Chesterfield,tpg534419,58.0,FA Cup,A,2007-11-10,2,1,1,0,0
2007/08,137,9758,Chris Greenacre,800,Doncaster,tpg534999,3.0,League One,A,2007-11-17,0,0,0,0,0
